Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day
14,2.2,13.3,0.6,0.0,0.0,2,41.0,3,0,11,10,75.0,44.0,1029.6,1028.5,0.0,0.0,5.0,11.9,0,0.0,2025,5,18
14,4.9,15.9,0.0,0.0,0.0,1,50.0,3,0,13,17,64.0,57.0,1028.3,1028.5,0.0,0.0,10.6,14.1,0,0.0,2025,5,19
14,5.6,15.2,0.0,0.0,0.0,1,43.0,3,0,7,1,81.0,45.0,1030.6,1027.4,0.0,0.0,7.4,15.1,0,0.0,2025,5,20
14,4.6,14.4,0.0,0.0,0.0,1,35.0,14,0,10,1,77.0,51.0,1029.4,1026.4,0.0,0.0,6.6,14.2,0,0.0,2025,5,21
14,4.8,16.3,0.0,0.0,0.0,2,31.0,14,0,1,7,80.0,58.0,1026.2,1023.8,0.0,0.0,7.0,14.7,0,0.0,2025,5,22
14,10.0,15.7,5.0,0.0,0.0,1,41.0,14,3,5,8,74.0,47.0,1007.7,1009.3,0.0,0.0,11.1,14.1,1,0.0,2025,5,25
14,7.2,15.1,1.6,0.0,0.0,12,46.0,3,7,0,4,85.0,78.0,1000.5,1003.3,0.0,0.0,8.1,12.1,1,0.0,2025,5,27
14,8.1,14.6,0.8,0.0,0.0,12,52.0,6,10,3,4,71.0,57.0,1017.4,1017.2,0.0,0.0,10.7,13.7,0,0.0,2025,5,28
14,5.4,16.6,0.0,0.0,0.0,2,41.0,9,3,5,10,69.0,54.0,1019.5,1016.5,0.0,0.0,9.4,13.9,0,0.0,2025,5,29
14,8.8,16.7,0.0,0.0,0.0,2,22.0,14,14,2,5,71.0,54.0,1021.5,1021.4,0.0,0.0,11.7,15.1,0,0.0,2025,5,30
14,5.4,16.9,0.0,0.0,0.0,2,43.0,14,0,7,8,76.0,33.0,1020.2,1015.4,0.0,0.0,7.6,16.1,0,0.0,2025,6,1
14,5.8,11.5,4.8,0.0,0.0,12,46.0,5,8,1,11,63.0,51.0,1013.9,1014.3,0.0,0.0,8.4,10.0,1,0.0,2025,6,3
14,5.1,11.9,0.2,0.0,0.0,12,41.0,5,10,1,3,68.0,69.0,1022.1,1021.2,0.0,0.0,8.5,10.8,0,0.0,2025,6,4
14,3.8,12.9,0.0,0.0,0.0,2,24.0,14,12,9,3,78.0,54.0,1023.9,1021.1,0.0,0.0,6.5,12.4,0,0.0,2025,6,5
14,7.7,11.5,5.5,0.0,0.0,12,22.0,3,11,0,11,86.0,66.0,1014.4,1014.4,0.0,0.0,8.2,11.0,1,0.0,2025,6,11
14,2.8,9.8,0.0,0.0,0.0,2,33.0,14,0,4,1,86.0,68.0,1020.3,1019.7,0.0,0.0,5.2,9.7,0,0.0,2025,6,12
14,3.7,13.1,0.2,0.0,0.0,2,35.0,3,6,4,5,90.0,60.0,1024.1,1022.1,0.0,0.0,4.7,12.7,0,0.0,2025,6,13
14,4.7,14.2,0.0,0.0,0.0,1,39.0,3,0,13,10,84.0,49.0,1020.4,1017.0,0.0,0.0,5.9,13.9,0,0.0,2025,6,14
14,3.5,13.6,0.0,0.0,0.0,2,35.0,14,5,10,2,82.0,58.0,1019.8,1017.2,0.0,0.0,4.7,13.4,0,0.0,2025,6,15
14,4.5,14.9,0.0,0.0,0.0,2,56.0,3,6,7,4,78.0,52.0,1013.2,1009.2,0.0,0.0,7.9,13.9,0,0.0,2025,6,16
14,4.9,13.2,0.0,0.0,0.0,9,41.0,10,1,5,3,79.0,59.0,1005.9,1007.0,0.0,0.0,7.2,12.1,0,0.0,2025,6,17
14,6.3,13.4,0.6,0.0,0.0,2,39.0,12,0,12,8,70.0,56.0,1019.1,1020.1,0.0,0.0,8.7,11.6,0,0.0,2025,6,18
14,6.0,14.8,0.0,0.0,0.0,2,54.0,10,0,5,4,80.0,61.0,1021.9,1019.3,0.0,0.0,7.3,14.0,0,0.0,2025,6,19
14,7.3,16.5,0.0,0.0,0.0,2,61.0,4,0,5,13,64.0,56.0,1024.3,1023.4,0.0,0.0,13.4,16.1,0,0.0,2025,6,20
14,9.9,17.9,0.0,0.0,0.0,2,56.0,14,0,7,12,72.0,44.0,1026.1,1022.5,0.0,0.0,10.7,17.7,0,0.0,2025,6,21
14,8.8,15.0,0.0,0.0,0.0,2,31.0,3,3,11,1,70.0,52.0,1025.0,1021.4,0.0,0.0,9.9,14.8,0,0.0,2025,6,22
14,6.8,16.2,0.0,0.0,0.0,5,56.0,3,6,11,15,67.0,58.0,1011.8,1003.3,0.0,0.0,9.6,16.1,0,0.0,2025,6,23
14,6.1,9.6,4.8,0.0,0.0,12,70.0,9,7,17,1,78.0,60.0,994.9,1004.6,0.0,0.0,6.8,8.0,1,0.0,2025,6,25
14,4.8,12.9,0.6,0.0,0.0,1,31.0,3,0,0,7,77.0,59.0,1025.2,1025.7,0.0,0.0,5.6,12.2,0,0.0,2025,6,26
14,4.8,13.6,0.0,0.0,0.0,1,37.0,14,3,11,1,85.0,57.0,1030.9,1028.7,0.0,0.0,6.1,13.4,0,0.0,2025,6,27
14,3.6,13.3,0.0,0.0,0.0,1,46.0,1,0,2,15,87.0,59.0,1024.9,1020.8,0.0,0.0,4.7,13.0,0,0.0,2025,6,28
14,4.7,11.4,0.0,0.0,0.0,12,41.0,6,4,10,8,64.0,57.0,1024.5,1025.5,0.0,0.0,9.1,9.7,0,0.0,2025,6,29
14,2.2,10.2,0.0,0.0,0.0,2,28.0,3,6,4,5,86.0,66.0,1029.2,1026.3,0.0,0.0,3.2,9.1,0,0.0,2025,7,1
14,3.2,11.1,0.0,0.0,0.0,9,33.0,3,4,5,1,85.0,67.0,1022.9,1021.0,0.0,0.0,4.7,10.7,0,0.0,2025,7,2
14,4.7,11.5,0.6,0.0,0.0,2,17.0,3,5,3,2,91.0,75.0,1020.2,1017.8,0.0,0.0,7.0,10.9,0,0.0,2025,7,3
14,3.3,11.9,0.0,0.0,0.0,2,33.0,3,0,10,7,97.0,65.0,1018.2,1016.1,0.0,0.0,3.5,11.7,0,0.0,2025,7,4
14,3.5,13.4,0.2,0.0,0.0,1,39.0,14,9,3,11,78.0,62.0,1020.3,1018.4,0.0,0.0,6.7,12.5,0,0.0,2025,7,5
14,4.0,13.0,0.0,0.0,0.0,2,22.0,3,13,1,14,88.0,67.0,1019.3,1017.0,0.0,0.0,5.4,11.9,0,0.0,2025,7,6
14,5.3,13.7,0.0,0.0,0.0,2,33.0,3,3,7,1,84.0,61.0,1016.5,1012.4,0.0,0.0,6.2,13.5,0,0.0,2025,7,7
14,4.5,13.6,0.0,0.0,0.0,5,56.0,3,0,15,4,90.0,63.0,1000.5,992.9,0.0,0.0,5.4,12.4,0,0.0,2025,7,8
14,5.2,11.9,0.2,0.0,0.0,2,48.0,1,3,15,7,65.0,52.0,998.4,998.2,0.0,0.0,8.6,11.3,0,0.0,2025,7,9
14,5.6,11.6,0.0,0.0,0.0,12,41.0,3,13,11,2,79.0,66.0,993.8,995.3,0.0,0.0,7.1,11.1,0,0.0,2025,7,10
14,4.2,13.4,0.0,0.0,0.0,8,61.0,3,7,15,6,70.0,60.0,1003.3,1005.8,0.0,0.0,8.5,10.8,0,0.0,2025,7,11
14,5.9,13.6,0.6,0.0,0.0,2,54.0,14,3,4,4,64.0,47.0,1019.2,1018.0,0.0,0.0,8.1,12.8,0,0.0,2025,7,12
14,4.6,11.4,4.8,0.0,0.0,12,61.0,6,3,2,0,67.0,51.0,1005.1,1004.3,0.0,0.0,6.6,10.5,1,0.0,2025,7,14
14,4.1,12.1,0.0,0.0,0.0,2,44.0,10,0,3,7,73.0,50.0,1004.5,1004.1,0.0,0.0,7.0,11.4,0,0.0,2025,7,15
14,6.6,13.3,0.0,0.0,0.0,1,44.0,3,3,4,10,62.0,51.0,1008.6,1010.8,0.0,0.0,8.2,11.5,0,0.0,2025,7,16
14,4.5,13.4,0.0,0.0,0.0,2,44.0,1,3,13,7,67.0,46.0,1004.6,1008.1,0.0,0.0,10.0,11.7,0,0.0,2025,7,17
14,6.9,14.9,0.0,0.0,0.0,2,44.0,14,1,13,1,66.0,49.0,1012.7,1011.1,0.0,0.0,9.5,14.3,0,0.0,2025,7,18
14,4.0,12.1,5.5,0.0,0.0,8,70.0,4,3,15,9,47.0,39.0,1016.3,1018.0,0.0,0.0,8.7,11.8,1,0.0,2025,7,20
14,3.3,15.2,0.0,0.0,0.0,5,46.0,3,6,1,15,73.0,47.0,1020.6,1016.3,0.0,0.0,5.4,14.9,0,0.0,2025,7,21
14,8.1,16.4,3.6,0.0,0.0,9,48.0,6,0,5,15,74.0,62.0,997.5,1000.6,0.0,0.0,11.0,13.4,1,0.0,2025,7,23
14,6.9,12.8,0.2,0.0,0.0,9,46.0,13,15,9,3,60.0,47.0,1016.2,1015.8,0.0,0.0,8.6,11.9,0,0.0,2025,7,24
14,8.4,15.8,5.5,0.0,0.0,12,44.0,3,0,9,9,90.0,59.0,997.8,995.6,0.0,0.0,10.0,15.6,1,0.0,2025,7,27
14,5.5,14.7,0.0,0.0,0.0,12,41.0,3,3,3,5,85.0,62.0,997.4,997.0,0.0,0.0,7.2,13.3,0,0.0,2025,7,28
14,7.1,11.9,0.2,0.0,0.0,9,57.0,9,2,10,0,62.0,62.0,1011.6,1012.1,0.0,0.0,8.9,10.8,0,0.0,2025,7,29
14,2.8,12.7,0.0,0.0,0.0,10,26.0,14,8,1,3,79.0,63.0,1021.6,1022.6,0.0,0.0,5.3,12.1,0,0.0,2025,7,30
14,2.6,12.5,0.2,0.0,0.0,2,26.0,3,6,4,3,85.0,56.0,1028.0,1026.0,0.0,0.0,5.0,11.4,0,0.0,2025,8,1
14,4.1,14.6,0.0,0.0,0.0,2,26.0,3,0,4,5,79.0,48.0,1031.6,1028.8,0.0,0.0,6.2,14.4,0,0.0,2025,8,2
14,4.4,14.4,0.0,0.0,0.0,5,39.0,3,6,11,7,81.0,57.0,1027.3,1023.2,0.0,0.0,6.7,14.4,0,0.0,2025,8,3
14,9.3,16.9,1.0,0.0,0.0,1,63.0,3,3,15,4,68.0,45.0,1004.8,1006.1,0.0,0.0,11.0,16.2,1,0.0,2025,8,5
14,7.0,12.5,0.2,0.0,0.0,12,59.0,1,7,5,7,63.0,53.0,1010.6,1015.5,0.0,0.0,9.3,9.5,0,0.0,2025,8,6
14,6.4,15.3,0.2,0.0,0.0,2,50.0,1,6,3,1,57.0,53.0,1022.5,1023.2,0.0,0.0,11.3,14.1,0,0.0,2025,8,7
14,6.2,15.2,0.0,0.0,0.0,2,22.0,1,7,0,18,75.0,53.0,1034.7,1034.2,0.0,0.0,9.6,13.9,0,0.0,2025,8,8
14,6.0,12.0,0.0,0.0,0.0,8,17.0,3,11,5,14,88.0,69.0,1037.75,1035.5,0.0,0.0,7.8,11.6,0,0.0,2025,8,9
14,7.8,13.7,0.0,0.0,0.0,6,20.0,1,9,12,5,85.0,75.0,1034.8,1031.8,0.0,0.0,9.2,12.1,0,0.0,2025,8,10
14,4.8,15.7,0.0,0.0,0.0,5,41.0,3,6,11,4,86.0,49.0,1031.9,1028.4,0.0,0.0,5.9,15.5,0,0.0,2025,8,11
14,5.3,15.5,1.4,0.0,0.0,2,26.0,3,0,4,5,88.0,49.0,1025.2,1024.0,0.0,0.0,7.9,15.2,1,0.0,2025,8,13
14,5.9,18.0,0.0,0.0,0.0,2,48.0,3,3,19,1,64.0,44.0,1024.8,1019.8,0.0,0.0,12.1,17.8,0,0.0,2025,8,14
14,10.5,17.0,0.0,0.0,0.0,2,70.0,1,0,13,21,63.0,46.0,1005.7,999.4,0.0,0.0,13.1,15.9,0,0.0,2025,8,15
14,5.1,12.1,0.0,0.0,0.0,1,46.0,14,7,15,4,66.0,47.0,1007.4,1008.2,0.0,0.0,6.7,10.9,0,0.0,2025,8,16
14,1.3,10.7,0.0,0.0,0.0,12,39.0,3,10,4,7,78.0,63.0,1019.1,1020.2,0.0,0.0,4.1,8.8,0,0.0,2025,8,17
14,3.1,14.5,0.0,0.0,0.0,2,39.0,3,7,0,8,72.0,48.0,1028.6,1029.4,0.0,0.0,6.5,12.4,0,0.0,2025,8,18
14,2.0,12.9,0.0,0.0,0.0,1,28.0,3,11,11,0,77.0,54.0,1034.4,1032.0,0.0,0.0,4.8,11.3,0,0.0,2025,8,19
14,2.7,17.9,0.0,0.0,0.0,2,37.0,3,0,13,1,72.0,42.0,1032.6,1029.6,0.0,0.0,5.6,17.5,0,0.0,2025,8,20
14,5.3,18.5,0.0,0.0,0.0,5,39.0,3,6,13,9,74.0,43.0,1032.0,1027.4,0.0,0.0,7.5,17.7,0,0.0,2025,8,21
14,7.5,16.9,0.0,0.0,0.0,2,30.0,1,0,0,1,75.0,58.0,1020.8,1015.6,0.0,0.0,11.8,16.4,0,0.0,2025,8,22
14,10.1,15.8,0.0,0.0,0.0,3,46.0,11,7,5,6,65.0,42.0,1019.1,1021.4,0.0,0.0,11.2,13.7,0,0.0,2025,8,23
14,3.7,14.6,0.0,0.0,0.0,2,26.0,3,9,0,0,74.0,53.0,1029.5,1026.4,0.0,0.0,5.9,12.8,0,0.0,2025,8,24
14,6.3,19.1,1.4,0.0,0.0,2,65.0,8,0,2,6,78.0,60.0,1003.5,994.1,0.0,0.0,11.3,15.7,1,0.0,2025,8,26
14,7.6,16.5,0.4,0.0,0.0,2,59.0,3,3,0,4,59.0,52.0,992.5500000000001,989.65,0.0,0.0,11.4,14.5,0,0.0,2025,8,27
14,6.8,13.3,0.8,0.0,0.0,0,65.0,3,3,7,6,62.0,36.0,992.5500000000001,989.65,0.0,0.0,8.7,13.3,0,0.0,2025,8,28
14,4.0,14.1,5.5,0.0,0.0,2,63.0,5,0,7,9,53.0,55.0,1009.4,1007.8,0.0,0.0,7.3,11.9,1,0.0,2025,8,30
14,9.1,15.6,0.4,0.0,0.0,12,65.0,3,1,8,3,51.0,34.0,1014.5,1016.3,0.0,0.0,12.2,14.9,0,0.0,2025,9,1
14,8.7,16.3,0.0,0.0,0.0,1,72.0,3,3,18,20,59.0,63.0,1002.7,996.5,0.0,0.0,12.6,13.4,0,1.0,2024,9,8
14,15.7,24.6,0.0,0.0,0.0,7,72.0,1,3,10,13,63.0,62.0,997.5,995.7,0.0,0.0,20.4,16.0,0,1.0,2024,11,17
14,8.7,16.3,0.0,0.0,0.0,1,72.0,3,3,18,20,59.0,63.0,1002.7,996.5,0.0,0.0,12.6,13.4,0,1.0,2024,9,8
14,14.7,25.2,0.0,0.0,0.0,6,41.0,3,1,11,0,59.0,50.0,1022.9,1018.6,0.0,0.0,16.6,22.7,0,1.0,2025,3,12
14,8.0,18.8,0.0,0.0,0.0,2,35.0,14,8,9,5,68.0,51.0,1015.4,1014.3,0.0,0.0,13.0,18.4,0,1.0,2025,4,27
14,11.5,30.1,0.0,0.0,0.0,2,31.0,14,11,4,4,71.0,43.0,1019.7,1015.2,0.0,0.0,15.7,25.7,0,1.0,2025,2,22
14,6.5,12.0,5.5,0.0,0.0,7,80.5,14,7,15,8,66.0,85.0,992.5500000000001,989.65,0.0,0.0,10.7,9.4,1,1.0,2024,9,1
14,8.4,11.6,5.5,0.0,0.0,9,35.0,6,10,11,7,94.0,92.0,1013.6,1011.7,0.0,0.0,9.2,10.1,1,1.0,2025,6,10
14,8.9,17.1,4.0,0.0,0.0,1,78.0,14,3,16,9,52.0,52.0,1010.1,1012.8,0.0,0.0,14.2,16.2,1,1.0,2024,8,23
14,18.9,26.6,0.0,0.0,0.0,1,59.0,3,3,4,0,47.0,29.0,1000.9,1000.1,0.0,0.0,20.1,26.2,0,1.0,2025,2,14
14,3.5,13.2,0.0,0.0,0.0,2,33.0,3,0,1,5,80.0,58.0,1018.0,1015.1,0.0,0.0,5.4,12.6,0,1.0,2025,7,25
14,14.9,24.7,1.6,0.0,0.0,7,54.0,3,13,3,11,91.0,72.0,1000.5,995.6,0.0,0.0,16.2,20.9,1,1.0,2024,12,3
14,8.4,11.6,5.5,0.0,0.0,9,35.0,6,10,11,7,94.0,92.0,1013.6,1011.7,0.0,0.0,9.2,10.1,1,1.0,2025,6,10
14,4.8,17.7,0.0,0.0,0.0,2,30.0,3,0,11,8,87.0,56.0,1021.9,1016.0,0.0,0.0,7.1,17.2,0,1.0,2025,5,23
14,11.5,18.2,5.5,0.0,0.0,9,46.0,12,11,2,0,83.0,65.0,1016.8,1013.8,0.0,0.0,13.5,18.2,1,1.0,2024,10,17
14,5.2,9.9,0.4,0.0,0.0,9,80.5,9,4,13,6,67.0,58.0,1024.5,1026.8,0.0,0.0,7.0,9.4,0,1.0,2024,9,14
14,3.5,13.2,0.0,0.0,0.0,2,33.0,3,0,1,5,80.0,58.0,1018.0,1015.1,0.0,0.0,5.4,12.6,0,1.0,2025,7,25
14,12.5,19.9,0.0,0.0,0.0,1,80.5,3,0,18,20,55.0,39.0,999.5,992.2,0.0,0.0,16.3,18.6,0,1.0,2024,8,27
14,10.0,14.7,0.0,0.0,0.0,1,80.5,14,1,18,10,48.0,62.0,995.1,997.0,0.0,0.0,14.0,10.9,0,1.0,2024,9,18
14,8.4,15.9,0.0,0.0,0.0,3,56.0,3,1,4,6,52.0,47.0,1006.6,1005.2,0.0,0.0,10.3,14.4,0,1.0,2024,10,24
14,4.0,13.4,5.5,0.0,0.0,2,52.0,1,0,1,6,54.0,48.0,1032.9,1026.6,0.0,0.0,9.2,11.0,1,1.0,2024,9,15
14,10.3,21.5,0.0,0.0,0.0,9,46.0,14,3,16,19,57.0,33.0,1003.7,1004.7,0.0,0.0,16.9,20.9,0,1.0,2024,9,5
14,11.0,15.3,1.8,0.0,0.0,12,69.0,14,7,7,20,53.0,51.0,998.9,1004.9,0.0,0.0,14.6,11.6,1,1.0,2024,10,7
14,16.4,21.7,0.0,0.0,0.0,11,28.0,12,11,0,7,83.0,64.0,1015.0,1012.6,0.0,0.0,16.8,20.7,0,1.0,2025,1,5
14,12.5,19.9,0.0,0.0,0.0,1,80.5,3,0,18,20,55.0,39.0,999.5,992.2,0.0,0.0,16.3,18.6,0,1.0,2024,8,27
14,5.1,11.7,4.2,0.0,0.0,12,56.0,6,11,4,8,56.0,66.0,1017.4,1019.5,0.0,0.0,10.3,10.6,1,1.0,2024,10,25
14,15.3,26.5,0.0,0.0,0.0,1,76.0,1,0,4,7,67.0,49.0,1012.7,1007.8,0.0,0.0,18.3,24.7,0,1.0,2025,3,15
14,13.8,20.2,0.0,0.0,0.0,10,35.0,11,11,1,10,71.0,75.0,1015.2,1016.1,0.0,0.0,19.0,17.7,0,1.0,2024,12,6
14,8.3,19.5,0.0,0.0,0.0,12,50.0,1,10,9,10,60.0,56.0,1008.6,1002.0,0.0,0.0,13.8,18.0,0,1.0,2024,12,22
14,6.7,14.9,0.0,0.0,0.0,5,54.0,3,6,4,10,74.0,64.0,1020.3,1015.0,0.0,0.0,9.3,13.8,0,1.0,2025,8,4
14,15.3,26.5,0.0,0.0,0.0,1,76.0,1,0,4,7,67.0,49.0,1012.7,1007.8,0.0,0.0,18.3,24.7,0,1.0,2025,3,15
14,10.3,21.5,0.0,0.0,0.0,9,46.0,14,3,16,19,57.0,33.0,1003.7,1004.7,0.0,0.0,16.9,20.9,0,1.0,2024,9,5
14,9.9,19.7,5.0,0.0,0.0,5,37.0,3,5,0,10,86.0,63.0,1006.9,1000.7,0.0,0.0,12.0,17.5,1,1.0,2024,8,25
14,10.4,13.8,2.8,0.0,0.0,2,24.0,3,8,1,11,95.0,84.0,1010.9,1007.9,0.0,0.0,11.6,13.4,1,1.0,2024,8,16
14,8.1,16.9,0.0,0.0,0.0,1,80.5,10,6,2,12,66.0,43.0,1005.4,992.5,0.0,0.0,10.7,16.0,0,1.0,2025,7,13
14,13.7,20.3,0.0,0.0,0.0,14,31.0,2,11,5,4,66.0,74.0,1007.0,1006.1,0.0,0.0,18.1,17.0,0,1.0,2025,4,19
14,11.9,14.6,0.0,0.0,0.0,1,69.0,1,3,1,13,51.0,67.0,1003.9,1004.0,0.0,0.0,12.9,9.9,0,1.0,2025,5,7
14,14.7,25.2,0.0,0.0,0.0,6,41.0,3,1,11,0,59.0,50.0,1022.9,1018.6,0.0,0.0,16.6,22.7,0,1.0,2025,3,12
14,3.5,16.5,0.8,0.0,0.0,1,54.0,3,3,11,17,59.0,49.0,1026.9,1023.7,0.0,0.0,10.6,13.9,0,1.0,2024,9,12
14,18.9,26.6,0.0,0.0,0.0,1,59.0,3,3,4,0,47.0,29.0,1000.9,1000.1,0.0,0.0,20.1,26.2,0,1.0,2025,2,14
14,8.3,19.5,0.0,0.0,0.0,12,50.0,1,10,9,10,60.0,56.0,1008.6,1002.0,0.0,0.0,13.8,18.0,0,1.0,2024,12,22
14,9.4,15.5,0.0,0.0,0.0,7,46.0,14,3,4,7,56.0,51.0,1012.4,1009.0,0.0,0.0,12.3,15.4,0,1.0,2024,10,30
14,8.4,15.9,0.0,0.0,0.0,3,56.0,3,1,4,6,52.0,47.0,1006.6,1005.2,0.0,0.0,10.3,14.4,0,1.0,2024,10,24
14,8.5,22.8,0.0,0.0,0.0,9,57.0,1,5,17,1,56.0,34.0,1020.3,1015.3,0.0,0.0,11.5,21.9,0,1.0,2024,10,16
14,8.8,16.5,2.8,0.0,0.0,9,63.0,9,4,8,10,51.0,56.0,1013.7,1015.5,0.0,0.0,12.6,13.8,1,1.0,2025,2,16
14,3.5,13.2,0.0,0.0,0.0,2,33.0,3,0,1,5,80.0,58.0,1018.0,1015.1,0.0,0.0,5.4,12.6,0,1.0,2025,7,25
14,9.6,15.8,0.0,0.0,0.0,2,63.0,3,3,7,15,72.0,46.0,992.5500000000001,989.65,0.0,0.0,11.6,14.2,0,1.0,2025,6,24
14,8.1,15.0,0.2,0.0,0.0,1,24.0,3,9,9,5,84.0,77.0,1017.6,1015.3,0.0,0.0,10.4,13.7,0,1.0,2024,8,15
14,5.4,14.9,5.5,0.0,0.0,7,74.0,1,3,7,9,67.0,44.0,1000.3,998.7,0.0,0.0,8.9,13.8,1,1.0,2024,8,29
14,9.1,12.0,2.2,0.0,0.0,2,26.0,8,9,2,2,94.0,89.0,1008.7,1005.9,0.0,0.0,10.0,11.5,1,1.0,2024,8,24
14,8.8,14.1,5.5,0.0,0.0,1,80.5,10,1,15,19,51.0,54.0,992.5500000000001,989.65,0.0,0.0,12.8,12.3,1,1.0,2024,8,30
14,15.2,24.6,0.0,0.0,0.0,2,54.0,1,5,13,7,67.0,57.0,999.2,993.5,0.0,0.0,19.7,24.2,0,1.0,2025,1,15
14,6.3,10.7,3.4,0.0,0.0,7,63.0,14,3,17,17,68.0,63.0,1004.9,1002.3,0.0,0.0,8.6,10.2,1,1.0,2025,9,3
14,4.3,12.5,0.0,0.0,0.0,2,35.0,3,3,11,0,80.0,74.0,1018.8,1013.5,0.0,0.0,7.1,10.9,0,1.0,2024,8,20
14,8.8,14.1,5.5,0.0,0.0,1,80.5,10,1,15,19,51.0,54.0,992.5500000000001,989.65,0.0,0.0,12.8,12.3,1,1.0,2024,8,30
14,8.4,11.6,5.5,0.0,0.0,9,35.0,6,10,11,7,94.0,92.0,1013.6,1011.7,0.0,0.0,9.2,10.1,1,1.0,2025,6,10
14,10.4,13.8,2.8,0.0,0.0,2,24.0,3,8,1,11,95.0,84.0,1010.9,1007.9,0.0,0.0,11.6,13.4,1,1.0,2024,8,16
14,10.5,13.2,4.8,0.0,0.0,9,44.0,7,9,3,2,95.0,85.0,1020.4,1017.4,0.0,0.0,11.0,13.0,1,1.0,2025,4,28
14,5.4,11.9,5.5,0.0,0.0,4,39.0,6,8,1,0,95.0,99.0,1006.8,1002.4,0.0,0.0,10.1,10.3,1,1.0,2025,7,26
14,8.1,16.9,0.0,0.0,0.0,1,80.5,10,6,2,12,66.0,43.0,1005.4,992.5,0.0,0.0,10.7,16.0,0,1.0,2025,7,13
14,9.1,12.0,2.2,0.0,0.0,2,26.0,8,9,2,2,94.0,89.0,1008.7,1005.9,0.0,0.0,10.0,11.5,1,1.0,2024,8,24
14,4.4,16.3,0.0,0.0,0.0,2,33.0,3,9,0,5,78.0,70.0,1022.1,1015.5,0.0,0.0,6.3,14.5,0,1.0,2025,8,25
14,11.5,30.1,0.0,0.0,0.0,2,31.0,14,11,4,4,71.0,43.0,1019.7,1015.2,0.0,0.0,15.7,25.7,0,1.0,2025,2,22
14,6.9,18.9,0.0,0.0,0.0,12,69.0,1,14,4,7,64.0,45.0,996.2,997.8,0.0,0.0,11.2,16.5,0,1.0,2024,10,6
14,11.9,14.6,0.0,0.0,0.0,1,69.0,1,3,1,13,51.0,67.0,1003.9,1004.0,0.0,0.0,12.9,9.9,0,1.0,2025,5,7
14,10.4,13.8,2.8,0.0,0.0,2,24.0,3,8,1,11,95.0,84.0,1010.9,1007.9,0.0,0.0,11.6,13.4,1,1.0,2024,8,16
14,4.3,12.5,0.0,0.0,0.0,2,35.0,3,3,11,0,80.0,74.0,1018.8,1013.5,0.0,0.0,7.1,10.9,0,1.0,2024,8,20
14,5.4,14.9,5.5,0.0,0.0,7,74.0,1,3,7,9,67.0,44.0,1000.3,998.7,0.0,0.0,8.9,13.8,1,1.0,2024,8,29
14,5.3,12.3,1.2,0.0,0.0,5,31.0,3,0,5,5,73.0,67.0,997.3,995.3,0.0,0.0,10.0,11.9,1,1.0,2025,6,7
14,4.3,12.9,0.0,0.0,0.0,5,46.0,3,6,1,0,84.0,61.0,1014.2,1008.1,0.0,0.0,5.3,12.2,0,1.0,2025,6,6
14,6.9,18.9,0.0,0.0,0.0,12,69.0,1,14,4,7,64.0,45.0,996.2,997.8,0.0,0.0,11.2,16.5,0,1.0,2024,10,6
14,7.2,18.6,0.0,0.0,0.0,2,44.0,1,3,8,8,70.0,51.0,1014.1,1011.5,0.0,0.0,10.3,16.8,0,1.0,2025,5,16
14,5.1,16.6,0.0,0.0,0.0,2,30.0,1,6,0,0,85.0,59.0,1005.6,998.8,0.0,0.0,7.4,16.6,0,1.0,2025,5,26
14,5.3,12.3,1.2,0.0,0.0,5,31.0,3,0,5,5,73.0,67.0,997.3,995.3,0.0,0.0,10.0,11.9,1,1.0,2025,6,7
14,6.9,18.9,0.0,0.0,0.0,12,69.0,1,14,4,7,64.0,45.0,996.2,997.8,0.0,0.0,11.2,16.5,0,1.0,2024,10,6
14,9.4,15.5,0.0,0.0,0.0,7,46.0,14,3,4,7,56.0,51.0,1012.4,1009.0,0.0,0.0,12.3,15.4,0,1.0,2024,10,30
14,11.5,30.1,0.0,0.0,0.0,2,31.0,14,11,4,4,71.0,43.0,1019.7,1015.2,0.0,0.0,15.7,25.7,0,1.0,2025,2,22
14,8.1,16.9,0.0,0.0,0.0,1,80.5,10,6,2,12,66.0,43.0,1005.4,992.5,0.0,0.0,10.7,16.0,0,1.0,2025,7,13
14,12.0,22.0,0.0,0.0,0.0,15,33.0,3,8,0,9,58.0,58.0,1013.4,1008.6,0.0,0.0,18.2,20.9,0,1.0,2024,12,20
14,4.9,12.0,0.6,0.0,0.0,9,54.0,3,3,9,3,69.0,59.0,994.5,992.8,0.0,0.0,8.6,10.8,0,1.0,2025,8,29
14,15.3,26.5,0.0,0.0,0.0,1,76.0,1,0,4,7,67.0,49.0,1012.7,1007.8,0.0,0.0,18.3,24.7,0,1.0,2025,3,15
14,7.1,15.7,5.5,0.0,0.0,2,52.0,3,0,7,9,98.0,71.0,998.0,998.1,0.0,0.0,10.8,15.4,1,1.0,2025,5,24
14,9.6,15.8,0.0,0.0,0.0,2,63.0,3,3,7,15,72.0,46.0,992.5500000000001,989.65,0.0,0.0,11.6,14.2,0,1.0,2025,6,24
